FileName, CommitSha
106URLAddedtoApplicationfromUnknownDomain.json,30c35bb9bb4e6fd2768a1c3e71cab5f6bc741c4b
115ProcdumpDumpingLSASSCredentials.json,219460bb2424a794fb3be13280293c46e335b01e
154WindowsBinariesLolbinsRenamed.json,8dc4ec374187d133a556a4330c066389430acb4f
148ToolprofileIceXLoader.json,ae76ae6c0891b1e83d88fe3b2119a13f0e4a1e0b
44PowershelladdingexclusionstoProgramData.json,08a2739d02fbcb60bca60c0f3ea3a00ad6f647e2
133CredentialDumpingToolsServiceInstallation.json,0992565f364cc4bed502713d62de8d31dfcb95fd
114MaliciousExportFunctionsInBumblebeeDLL.json,a1d06947b326d063399b13671ad7ce8568a611d6
1FederationTrustModifications.json,e11059ff53b05fa1e5b2166395ae206faa18f110
26threatview.io-DomainBlocklist.json,f06b366fbd4a88ed8a01ce2da88afb315a4f0543
138MicrosoftMaliciousDriversBeingUsed.json,8a61d2e2664cc5e44f3d87efcbf1a9f9a4b6d335
61PotentialBlackLotusbootkitbypassesUEFIprotections.json,e8ce61db5039ed18a51a63543aa97751eb38de03
3STRONTIUMCredHarvestingOffice.json,0b11d3665fc280641c25e00b1f2b02715604cb2a
89-91Dev-0796WorldwideClickFraud.json,166f5d592abce1c355a49217a266c5418d6d0070
136MultipleactivitygroupsdeployIcedIDasinitialaccessvector.json,05fdfc4caa34f265d0accff8d6af6892bf4c8c4c
36KnownGALLIUMdomainsandHashes.json,fb85dda7e01a745d7ea490a635b7c58b22957904
27threatview.io-IOCTweets.json,0cdfd8c0454026def221651308a1af0dfb4d8f63
32threatview.io-URLBlocklist.json,76b4c9c4672bf956b22a4fe49b9bcc4e69e67222
139AdditionofaTAPtoAPriviligedAccount.json,09e25f9b12dce4874fcaa18ba6469d9e22a986a0
121SharePointFileOperationviadeviceswithpreviouslyunseenuseragents.json,bedd79222664aed3dda5c2dd5df9decbf943bcc2
158CreationofexpensivecomputesinAzure.json,b7b85c19223e8c1fb74a7f004496162cdca18e7a
65CoreBackUpDeletion.json,6644b217203369117ee545f884bd35d7fdc41de0
51Suspeciousmapistubdllfilecreation.json,b6e7d85de63167b893feeaedf0c31486e9fdb5f5
18IdentifyDEV-0530FileExtRename.json,0f90514a3228a53dbc5ec23425cd41cc0cd2f03a
156UserStateChangedFromGuestToMember.json,7d13c1823f450911cac3fab2bcfca742a3e47b16
141ChangestoPIMSettings.json,912be96a674f314aef28557e1e8e265dec5ee464
147BROMINEusescustomRATcalledZORROARforespionage.json,18034f2c41b81f4a26ee366a040b6bf690db061c
28threatview.io-IpBlocklist.json,274c1aec1a3e2e205ba18063343936bae411cd99
29threatview.io-MD5HashBlocklist.json,dad0e1d44d8b17d9dd7de1eb1535a9c2fff08164
152UserAccountsSigninFailureduetoCASpikes.json,9acb1ce7a185f7a98abaf77b03628db47e3fcf79
134AnomalousloginfollowedbyTeams action.json,260f6d0ab8c769ee4edad21c3a123926d8ac7ff2
74AttemptstoSignintodisabledaccounts.json,e3eb0b34b3f3f2dbc51b6f1d4726370db4d4666c
