FileName, CommitSha
143GuestUsersInvitedtoTenantbyNewInviters.json,9ef2eae3edf4a5580a04de17be960b1f782819c5
58Dev-0270-Registry-IOC.json,95606efd912ffd695aa4c649805efe93ed351b49
73SuspeciousApplicationConsentPwnAuth.json,0f1fd00eb07bd5ec88907fa825ac4b23b0d98526
133CredentialDumpingToolsServiceInstallation.json,0c2ba619540b5817a7d3da054690197463432e69
142SuspeciousModificationofGlobalAdministratorUserProperties.json,73798543a91b288629dfff9af788b8c88b9c92b6
36KnownGALLIUMdomainsandHashes.json,f4450cb75304fad2783e39424801b0b434c6064d
13AgentTeslaSpyware.json,12073e57b4d971336d69b5c38273d1a5fa3f7e12
69Log4jVulnerabilityExploitLog4Shell.json,b3fdf2bbc09b64416c6ffa3eca86c55f1f02ce5b
23RedTeamingToolBRc4.json,02b2b5f0779987e34ea4a0a5afe2ba1d9ec3e03f
21MaliciousEmailSpread.json,c2778ccafd7976e7d9a49b5c6ecf19cb81bd4f69
146AADLocalDeviceJoinInformationandTransportKeyRegistryKeysAccess.json,846a734f59d3dcbcbcd712c65a0c3a79490e2b0f
135MassCloudresourcedeletionsTimeSeriesAnomaly.json,0b3f89b5b3129aa4c6fc53ff34acb52c6c823c0a
42WEBBFUSCATORNewTTPS.json,e5892549b4fae0c775daa65937247572109a6113
105AVdetectionsrelatedtoHiveRansomware.json,9430a0f22398c04f8b3205d34b7ddc14832078b5
63UniqueDEV0832CommandLineActivity.json,86c415ad71e8582187698e39c93f742c72520432
138MicrosoftMaliciousDriversBeingUsed.json,8a61d2e2664cc5e44f3d87efcbf1a9f9a4b6d335
129CredentialDumpingToolsFileArtifacts.json,58db56a05d54329f6cfbbe6f14c25f91fa7cb632
64NTDSDumping.json,b5b259132f2f326aeab0c7b56afc62c3551572e5
92Dev-0960PrestigeRansomwareIOC2022.json,f6fcd90020c9de571e4e72f9907ea169ba2ffc21
67AnomalousLoginFromBotnetTorproxyOrC2.json,f043e17605694d1d9b1eaf2583d1f0ce9521d265
137ServicesRelatedToTOR.json,a67d1a62249f84ab148380e06f4db1e9693ece81
124AuthenticationsofPrivAccountsOutsideofExpectedControls.json,bc066892a677f3a3959d71b10d6d2ca08fc9c740
24threatview.io-BitcoinMalicious.json,c6db2f46756c6ccedb234836f468885a5ab1e958
34UserLockedDueToTooManyAttempts.json,b1a27064b09e71dd06a2c1a32e7761fba0184932
26threatview.io-DomainBlocklist.json,f06b366fbd4a88ed8a01ce2da88afb315a4f0543
19IdentifyDEV-0530IOCs.json,d02040156086db49a65dfb1d5e45bba2313cef0f
48ZincopensourcesoftwaretargetedIOCfiles.json,4646af48fb2d9d9a9decab9f672df6b6c64051f6
16DarkCometRAT.json,97e73f99c80ba3d4e117175e9e5e9ea76c6fce0f
32threatview.io-URLBlocklist.json,76b4c9c4672bf956b22a4fe49b9bcc4e69e67222
35AuthMethodChangedAdminAccount.json,c621742219080440b1928a1b748bc99d9e9f400d
38DistributedPasswordCrackingAttemptsAAD.json,bb53e5838784e7b73a191421f4ad8fdbc0497cb0
55ExchangeRuleSuspectForward.json,1c88447e0a265150ce0596866fe91c417ec73a9f
114MaliciousExportFunctionsInBumblebeeDLL.json,a1d06947b326d063399b13671ad7ce8568a611d6
27threatview.io-IOCTweets.json,0cdfd8c0454026def221651308a1af0dfb4d8f63
76-88MultipleAnalyticsGathered.json,3c1f3a046a3e967868aecab9bac7b75ec98c92c1
17IdentifyDEV-0530AVHits.json,225fed7c6aeb3e8e1cb5ead23231033f044e919e
116PossibleEmotetActivity.json,fcec77fe7d479e5bcc0db46cf6981636ada8bfdb
25threatview.io-C2HuntFeed.json,298c799a9ac5df7d0eacb2da832870266e74fd1d
54MaliciousInboxRule.json,c6e3fdb20167791fc885aa4444684048382dd9cc
107ProbableAdFindReconToolUsage.json,0c76db2571d37cace2b6562ea55237141e98d366
148ToolprofileIceXLoader.json,ae76ae6c0891b1e83d88fe3b2119a13f0e4a1e0b
115ProcdumpDumpingLSASSCredentials.json,219460bb2424a794fb3be13280293c46e335b01e
141ChangestoPIMSettings.json,912be96a674f314aef28557e1e8e265dec5ee464
128DumpingLSASSProcessIntoaFile.json,49db4c8625c851a838d5f1fc579a2483594a285c
113KnownManganeseIPandUserAgentActivity.json,63206856052f3bde70548c0a6f8625355e749efc
59AVDetectionsUkraineThreats.json,d997cccf773633338340add471bf3ba80acc3e16
136MultipleactivitygroupsdeployIcedIDasinitialaccessvector.json,05fdfc4caa34f265d0accff8d6af6892bf4c8c4c
118AVdetectionsrelatedtoTarraskmalware.json,c0894e69ec6a0baa781c6368b62e52f4665482a6
61NOBELIUMKnownDomainsect.json,c79843d03c547bb9e4154f37dc36e7feb731ae61
37SecurityServiceRegACLMod.json,b15e817ce685b9a412204a760c453d7ee48a6fea
1FederationTrustModifications.json,d9b9eb0ed6a5acb3e093ff73f1a74d5588e908e2
51Suspeciousmapistubdllfilecreation.json,b6e7d85de63167b893feeaedf0c31486e9fdb5f5
52BulkChangesToPrivilegedAccountPermissions.json,12b9ea6e520c791efa5746b1a1233f7ffab09a38
53ExchangeAuditlogDisabled.json,3c65b88c6c7c497f8e0bfdb0f5a5125b143e6298
22QbotSpread.json,f4869e8b96e73696b4887cb1532148dc240bc800
131UnusualAnomaly.json,5d25771ce8d9a5f22273305fb2313cc6f872fc96
122SharePointFileOperationviapreviouslyunseenIP.json,0a52f9865f9f74dedfc2685af3b9c20d21c74bfe
132Groupcreatedthenaddedtobuiltindomainlocalorglobalgroup.json,39cfce53b8955875bb75efeec14a4fda8a615dc1
33tor-Ipaddresses.json,b3aef3ba2d3e281acbfa5dd8e5a02dcc4ad47d49
3STRONTIUMCredHarvestingOffice.json,0b11d3665fc280641c25e00b1f2b02715604cb2a
68AnomalousActionPerformedByPrivUser.json,87da613b82c4dcb2777cab458368c6454b8967c5
108-110KnotweedDetections.json,ed5b362bb742951e4484286513c70d05eae7c517
134AnomalousloginfollowedbyTeams action.json,260f6d0ab8c769ee4edad21c3a123926d8ac7ff2
31threatview.io-SHAHashBlocklist.json,aa6bae7b31a1937f34432e73c76e911cdf03906e
72SuspeciousApplicationConsentO365AttackToolkit.json,30052cc3dd15dc9725585a62d8cb9031317a0628
41ModificationsDoneToHighPrivilegedAccounts.json,84303870fc1d66e25088aebc9d32e3768c06f009
45AddmalicioususertoAdminsandRDPusersgroupviaPowerShell.json,4f865be163239633750a78e5fb285f4b5aa4dc32
46SEABORGIUM-DomainIOCs.json,e6e7a44da10acabdf4f8d7335b809a63f420d115
119KnownZINZCombackerandKlackringMalwareHashes.json,d03a214f9100eef0f474f637c0db2f6f24d0d161
147BROMINEusescustomRATcalledZORROARforespionage.json,18034f2c41b81f4a26ee366a040b6bf690db061c
104SpringshellVulnerability.json,04e5d4f33501404c7defa966f85da77e54b5e9d8
