FileName, CommitSha
58Dev-0270-Registry-IOC.json,195110fe8ac9d16371bccef2c04c95a8eef0fe7a
13AgentTeslaSpyware.json,12073e57b4d971336d69b5c38273d1a5fa3f7e12
173PotentialRegistryKeyCreatedByRecentNanoncoreSamples.json,50cec0b0870eec21fc86b0993dbc653a0af20004
104SpringshellVulnerability.json,3da61da70fd5a77b12ebc498ec9abc3490b947a0
145AdminpromotionafterRoleManagementApplicationPermissionGrant.json,77be04e91be6f41bda1e07c6764b64c6de21a1e2
89-91Dev-0796WorldwideClickFraud.json,166f5d592abce1c355a49217a266c5418d6d0070
155WindowsBinariesExecutedFromNonDefaultDirectory.json,e0f113851201ee907828e6f9b36cc321b11f8481
152UserAccountsSigninFailureduetoCASpikes.json,7e93dc0edea4d96ced505d8af3fbb797d2d215f3
24threatview.io-BitcoinMalicious.json,c6db2f46756c6ccedb234836f468885a5ab1e958
148ToolprofileIceXLoader.json,ae76ae6c0891b1e83d88fe3b2119a13f0e4a1e0b
62AbnormalDownloadAndCopyToUSB.json,10d8e6e204e05c1e01a23ea8c71cfd0bee4ebfc5
45AddmalicioususertoAdminsandRDPusersgroupviaPowerShell.json,4f865be163239633750a78e5fb285f4b5aa4dc32
43Sign-insfromIPsthatattemptsign-instodisabledaccounts(Uses Authentication Normalization).json,19ce379435d218f7bc2590a8bfeaa7ad5f901e6c
28threatview.io-IpBlocklist.json,274c1aec1a3e2e205ba18063343936bae411cd99
123PrivilegedAccountsSignInFailureSpikes.json,8cc8b574e87d21856e82ad49fa9c962278a65ae9
18IdentifyDEV-0530FileExtRename.json,0f90514a3228a53dbc5ec23425cd41cc0cd2f03a
136MultipleactivitygroupsdeployIcedIDasinitialaccessvector.json,05fdfc4caa34f265d0accff8d6af6892bf4c8c4c
127SuspiciousLoginFromDeletedGuestAccount.json,69e5d890d2bd5f06515b29df276be8142ef9c383
159ScheduledTaskHide.json,cf6f93f1bc7af569302bb07554edcccdfce2e022
146AADLocalDeviceJoinInformationandTransportKeyRegistryKeysAccess.json,354c5479d16b193c3212345a442b2c8fe423c216
164AnomalousRDPLoginDetections.json,bd70b04bb5a9cdca91ed71665bcc016875485e08
42WEBBFUSCATORNewTTPS.json,e5892549b4fae0c775daa65937247572109a6113
29threatview.io-MD5HashBlocklist.json,dad0e1d44d8b17d9dd7de1eb1535a9c2fff08164
125MassDownloadandCopytoUSBdevicebysingleuser.json,d2de44b756e03923d176fecad874e4fe006a0b5e
61PotentialBlackLotusbootkitbypassesUEFIprotections.json,e8ce61db5039ed18a51a63543aa97751eb38de03
154WindowsBinariesLolbinsRenamed.json,8dc4ec374187d133a556a4330c066389430acb4f
