FileName, CommitSha
74AttemptstoSignintodisabledaccounts.json,b01b33b1b01dea2e9ada77cc86a2eec929489cf3
128DumpingLSASSProcessIntoaFile.json,49db4c8625c851a838d5f1fc579a2483594a285c
119KnownZINZCombackerandKlackringMalwareHashes.json,9444fd62fc93682f4005874117e9de5e82b05103
38DistributedPasswordCrackingAttemptsAAD.json,55ce6017c9d12ef982d30009f2a414d47ef1cfd9
21MaliciousEmailSpread.json,c2778ccafd7976e7d9a49b5c6ecf19cb81bd4f69
36KnownGALLIUMdomainsandHashes.json,2967baf93171070f2e0b240eac8f473ae2779349
71Log4jUserAgentSearchlog4jexploitation.json,ee43fdcf9cc54675b3a8d24c8fcf17be00e584c4
4-12ConditionalAccessModifications.json,33caf67f630298c10aedd29f67f701f47d7a68d1
57KnownBariumIP.json,ad602df9d5083fb9ad6a8da5c7020d8e6b55cecc
52BulkChangesToPrivilegedAccountPermissions.json,12b9ea6e520c791efa5746b1a1233f7ffab09a38
72SuspeciousApplicationConsentO365AttackToolkit.json,30052cc3dd15dc9725585a62d8cb9031317a0628
39BruteForceAttackOnAzurePortal.json,1fd0e73df438ff5edcdff6180b580c7b2f3bfe8c
41ModificationsDoneToHighPrivilegedAccounts.json,84303870fc1d66e25088aebc9d32e3768c06f009
75UserAssignedPrivilegedRole.json,a933efb2989bf50c766ed988d60c42a5932c4d38
106URLAddedtoApplicationfromUnknownDomain.json,1e3975d480408e92d4bc18bffc6c8b9a354037d3
127SuspiciousLoginFromDeletedGuestAccount.json,4e84551f9bf7ecec078e073d7147b437414a44c8
18IdentifyDEV-0530FileExtRename.json,0f90514a3228a53dbc5ec23425cd41cc0cd2f03a
73SuspeciousApplicationConsentPwnAuth.json,0f1fd00eb07bd5ec88907fa825ac4b23b0d98526
47ZincopensourcesoftwaretargetedIOCdomains.json,33399e868f2a2438e4d6a8b2956a60f100ea91f5
1FederationTrustModifications.json,d9b9eb0ed6a5acb3e093ff73f1a74d5588e908e2
112PasswordsprayattackagainstAzureADSeamlessSSO.json,474b14aeae5c3a9ec5c7d33ea1cdb0b8a423a579
34UserLockedDueToTooManyAttempts.json,b1a27064b09e71dd06a2c1a32e7761fba0184932
